"occurrences","event_name","user_arn"
"16","DescribeCrossAccountAccessRole","arn:aws:iam::811596193553:user/Level6"
"16","DescribeConfigRuleEvaluationStatus","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListResolverRules","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListBillingGroups","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListDocumentClassificationJobs","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","GetCatalogImportStatus","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","GetRegistrationCode","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","GetTrafficPolicyInstanceCount","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListNamedQueries","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListFileShares","arn:aws:iam::811596193553:user/backup"
"16","ListTransformJobs","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListOnPremisesInstances","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListAuditFindings","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeMyUserProfile","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListEntitiesDetectionJobs","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListSSHPublicKeys","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeWorkspaces","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListResourceComplianceSummaries","arn:aws:iam::811596193553:user/backup"
"16","ListPlatformApplications","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListAttachedRolePolicies","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListTaskExecutions","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeSeverityLevels","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeCases","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeInstancesHealth","arn:aws:iam::811596193553:user/backup"
"16","DescribeWorkspaceDirectories","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeDRTAccess","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListShards","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListDetectors","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","GetFunctionConfiguration202224v2","arn:aws:iam::811596193553:user/backup"
"16","ListResolverRuleAssociations","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListProtections","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeEndpointTypes","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeAdjustmentTypes","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","GetResourcePolicy","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","GetInstanceSnapshots","arn:aws:iam::811596193553:user/backup"
"16","ListScheduledAudits","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","GetFederationToken","arn:aws:iam::811596193553:user/backup"
"16","ListVocabularies","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","GetSMSAttributes","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListThingRegistrationTasks","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListSubscribedWorkteams","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListOriginEndpoints","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeSubscription","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeEnvironmentManagedActionHistory","arn:aws:iam::811596193553:user/backup"
"16","ListQueues","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListElasticsearchVersions","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeReplicationInstances","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListActionTypes","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","GetHostedZoneCount","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","GetSnowballUsage","arn:aws:iam::811596193553:user/Level6"
"16","ListUserProfiles","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeAccountModifications","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListJobTemplates","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListActiveViolations","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListHealthChecks","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListAccountSettings","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","GetLifecyclePolicies","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListAuthorizers","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","GetDirectoryLimits","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListPhoneNumbersOptedOut","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","GetTriggers","arn:aws:iam::811596193553:user/backup"
"16","GetAWSOrganizationsAccessStatus","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeSubnetGroups","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListDeploymentJobs","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListRoleAliases","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeScalingActivities","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListPlaybackConfigurations","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListPolicies","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"16","ListOutgoingCertificates","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListQueryExecutions","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListKeyPhrasesDetectionJobs","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListOTAUpdates","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeAccountAuditConfiguration","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeQueries","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeEntityAggregates","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeMyUserProfile","arn:aws:iam::811596193553:user/backup"
"16","ListOpenIDConnectProviders","arn:aws:iam::811596193553:user/backup"
"16","ListThingTypes","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","GetSubscriptionState","arn:aws:iam::811596193553:user/Level6"
"16","DescribeEmergencyContactSettings","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListAttacks","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","GetConnections","arn:aws:iam::811596193553:user/Level6"
"16","DescribeUserProfiles","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeProtection","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeConfigurationAggregators","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeCacheSubnetGroups","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeDBSecurityGroups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"16","GetDataCatalogEncryptionSettings","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeReservedElasticsearchInstances","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListContainers","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeDefaultAuthorizer","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeWorkspaceImages","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListRobots","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListWebhooks","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListAllowedNodeTypeModifications","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListContainerInstances","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeEnvironmentHealth","arn:aws:iam::811596193553:user/backup"
"16","GetIndexingConfiguration","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListCACertificates","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListTrainingJobs","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","GetCompatibleElasticsearchVersions","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeServices","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListLicenseConfigurations","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListVolumes","arn:aws:iam::811596193553:user/backup"
"16","ListThingGroups","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListTapes","arn:aws:iam::811596193553:user/backup"
"16","ListTranscriptionJobs","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeReservedCacheNodesOfferings","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListResolverEndpoints","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeConfigurationAggregators","arn:aws:iam::811596193553:user/Level6"
"16","ListLocations","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListQueryLoggingConfigs","arn:aws:iam::811596193553:user/backup"
"16","DescribeEventConfigurations","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListSimulationApplications","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListAgents","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListExports","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeUserProfiles","arn:aws:iam::811596193553:user/Level6"
"16","ListLogSubscriptions","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListThings","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeContainer","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeEventTypes","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListHsms","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeTapeArchives","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","DescribeEventBus","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"16","ListSimulationJobs","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","ListSSHPublicKeys","arn:aws:iam::811596193553:user/backup"
"15","ListBrokers","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","ListAuthorizers","arn:aws:iam::811596193553:user/backup"
"15","DescribeCrossAccountAccessRole","arn:aws:iam::811596193553:user/backup"
"15","GetFindings","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","ListVolumes","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","ListAcceptedPortfolioShares","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","DescribeEmergencyContactSettings","arn:aws:iam::811596193553:user/backup"
"15","ListMembers","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","ListProvisionedProductPlans","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","ListDistributions2012_03_15","arn:aws:iam::811596193553:user/backup"
"15","DescribeExportConfigurations","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","ListSigningJobs","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","GetEnabledStandards","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","DescribeJobDefinitions","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","ListTriggers","arn:aws:iam::811596193553:user/backup"
"15","CreateUser","arn:aws:iam::811596193553:user/backup"
"15","DescribeEmergencyContactSettings","arn:aws:iam::811596193553:user/Level6"
"15","DescribeAccount","arn:aws:iam::811596193553:user/backup"
"15","GetResourceShareInvitations","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","ListSigningPlatforms","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","DescribeContinuousExports","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","GetDiscoverySummary","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","DescribeJobQueues","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","AssumeRole","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","ListLicenseConfigurations","arn:aws:iam::811596193553:user/Level6"
"15","ListFileShares","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","GetApps","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","DescribeImportTasks","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","ListGateways","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","ListEnabledProductsForImport","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","GetSecurityConfigurations","arn:aws:iam::811596193553:user/backup"
"15","GetReplicationJobs","arn:aws:iam::811596193553:user/backup"
"15","ListBackups","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","DescribeInventoryDeletions","arn:aws:iam::811596193553:user/backup"
"15","GetConnections","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","ListResourceComplianceSummaries","arn:aws:iam::811596193553:user/Level6"
"15","ListGlobalTables","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","DescribeJobQueues","arn:aws:iam::811596193553:user/Level6"
"15","DescribePatchBaselines","arn:aws:iam::811596193553:user/backup"
"15","ListCoreDefinitions","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","GetInsights","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","DescribeDBClusterEndpoints","arn:aws:iam::811596193553:user/backup"
"15","GetMasterAccount","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","ListEnvironments","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","ListUsers","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"15","ListSigningProfiles","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","ListGraphqlApis","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","DescribePendingAggregationRequests","arn:aws:iam::811596193553:user/Level6"
"15","DescribeComputeEnvironments","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","DescribeAvailablePatches","arn:aws:iam::811596193553:user/backup"
"15","DescribeWorkspaceImages","arn:aws:iam::811596193553:user/backup"
"15","GetContactReachabilityStatus","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","DescribeDirectories","arn:aws:iam::811596193553:user/backup"
"15","ListTapes","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","DescribeEnvironmentMemberships","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","DescribeTrusts","arn:aws:iam::811596193553:user/backup"
"15","ListIdentities","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","ListRecordHistory","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"15","ListJobs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"14","DescribeGameSessionDetails","arn:aws:iam::811596193553:user/backup"
"14","DescribeEventConfigurations","arn:aws:iam::811596193553:user/backup"
"14","DescribeDRTAccess","arn:aws:iam::811596193553:user/backup"
"14","DescribeIpGroups","arn:aws:iam::811596193553:user/backup"
"14","DescribeSnapshots","arn:aws:iam::811596193553:user/Level6"
"14","DescribeAggregationAuthorizations","arn:aws:iam::811596193553:user/Level6"
"14","ListThingGroups","arn:aws:iam::811596193553:user/backup"
"14","ListLexicons","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"14","ListRoles","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"14","DescribeFleetUtilization","arn:aws:iam::811596193553:user/Level6"
"14","DescribeReservedNodeOfferings","arn:aws:iam::811596193553:user/backup"
"14","GetStaticIps","arn:aws:iam::811596193553:user/Level6"
"14","DescribeEnvironmentMemberships","arn:aws:iam::811596193553:user/backup"
"14","DescribeEndpoint","arn:aws:iam::811596193553:user/backup"
"14","ListProvisionedProductPlans","arn:aws:iam::811596193553:user/Level6"
"14","DescribeClusterTracks","arn:aws:iam::811596193553:user/backup"
"14","DescribeDBInstanceAutomatedBackups","arn:aws:iam::811596193553:user/backup"
"14","ListSigningCertificates","arn:aws:iam::811596193553:user/backup"
"14","DescribeDRTAccess","arn:aws:iam::811596193553:user/Level6"
"14","DescribeAssociation","arn:aws:iam::811596193553:user/backup"
"14","ListAllowedNodeTypeModifications","arn:aws:iam::811596193553:user/Level6"
"14","DescribeHsmClientCertificates","arn:aws:iam::811596193553:user/backup"
"14","ListTrafficPolicyInstances","arn:aws:iam::811596193553:user/backup"
"14","ListBulkDeployments","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"14","DescribeMatchmakingRuleSets","arn:aws:iam::811596193553:user/backup"
"14","GetComplianceSummaryByConfigRule","arn:aws:iam::811596193553:user/Level6"
"14","DescribeSnapshotCopyGrants","arn:aws:iam::811596193553:user/backup"
"14","ListAccountSettings","arn:aws:iam::811596193553:user/backup"
"14","GetTemplateSummary","arn:aws:iam::811596193553:user/Level6"
"14","ListRoleAliases","arn:aws:iam::811596193553:user/backup"
"14","DescribeMatchmakingRuleSets","arn:aws:iam::811596193553:user/Level6"
"14","DescribeDBSubnetGroups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"14","ListReusableDelegationSets","arn:aws:iam::811596193553:user/backup"
"14","DescribeAgents","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"14","GetDiscoveredResourceCounts","arn:aws:iam::811596193553:user/Level6"
"14","ListTagOptions","arn:aws:iam::811596193553:user/Level6"
"14","ListProvisionedProductPlans","arn:aws:iam::811596193553:user/backup"
"14","DescribeLoggingOptions","arn:aws:iam::811596193553:user/Level6"
"14","DescribePlayerSessions","arn:aws:iam::811596193553:user/Level6"
"14","DescribeMaintenanceWindowSchedule","arn:aws:iam::811596193553:user/backup"
"14","ListCommandInvocations","arn:aws:iam::811596193553:user/backup"
"14","ListSourceCredentials","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"14","GetServiceSettings","arn:aws:iam::811596193553:user/Level6"
"14","GetRegistrationCode","arn:aws:iam::811596193553:user/Level6"
"14","GetAppReplicationConfiguration","arn:aws:iam::811596193553:user/Level6"
"14","ListAllowedNodeTypeModifications","arn:aws:iam::811596193553:user/backup"
"14","DescribeTrusts","arn:aws:iam::811596193553:user/Level6"
"14","DescribeDBEngineVersions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"14","ListResolverRules","arn:aws:iam::811596193553:user/backup"
"14","DescribeClusterDbRevisions","arn:aws:iam::811596193553:user/backup"
"14","DescribeScalingActivities","arn:aws:iam::811596193553:user/backup"
"14","GetRelationalDatabaseBundles","arn:aws:iam::811596193553:user/Level6"
"14","DescribeClusterSubnetGroups","arn:aws:iam::811596193553:user/backup"
"14","DescribePendingAggregationRequests","arn:aws:iam::811596193553:user/backup"
"14","DescribeProtection","arn:aws:iam::811596193553:user/backup"
"14","DescribeReplicationTaskAssessmentResults","arn:aws:iam::811596193553:user/backup"
"14","DescribeEndpointTypes","arn:aws:iam::811596193553:user/backup"
"14","DescribeOrderableReplicationInstances","arn:aws:iam::811596193553:user/backup"
